,oci,seg_length_ft,seg_width_ft,area_sq_ft,oci_wt,seg_cd,length,width,paving_miles,oci_cat,func_cat,pvm_cat,status_cat,day_diff
12614,66.01,305.9576,40.0,12238.304,807899.4,5,306,40,0.057954546,1,3,1,1,0
12615,48.35,268.8548,40.0,10754.192,519922.16,5,269,40,0.05094697,1,3,1,1,0
12616,60.33,379.7299,40.0,15189.196,916424.94,5,380,40,0.071969695,1,3,1,2,154
12617,60.33,379.7299,40.0,15189.196,916424.94,5,380,40,0.071969695,1,3,1,1,0
12618,86.0,169.9536,40.0,6798.144,584640.4,5,170,40,0.03219697,1,3,1,2,154
12619,86.0,169.9536,40.0,6798.144,584640.4,5,170,40,0.03219697,1,3,1,1,0
12620,42.93,251.2157,40.0,10048.628,431407.7,5,252,40,0.047727272,1,3,1,1,0
12621,47.12,724.3125,40.0,28972.5,1365068.2,5,725,40,0.13731061,1,3,1,1,0
12622,49.65,221.7948,40.0,8871.792,440502.22,5,222,40,0.042045455,1,3,1,1,0
12623,81.3,366.9506,40.0,14678.024,1193323.4,5,367,40,0.06950758,1,3,1,1,0
12624,68.08,903.5635,40.0,36142.54,2460439.5,5,904,40,0.17121212,1,3,1,1,0
12625,78.85,1043.2203,40.0,41728.812,3290400.2,5,1044,40,0.19772728,1,3,1,2,154
12626,78.85,1043.2203,40.0,41728.812,3290400.2,5,1044,40,0.19772728,1,3,1,1,0
12627,75.86,322.9622,30.0,9688.866,734997.4,6,323,30,0.061174244,1,1,1,1,0
12628,53.05,270.8451,36.0,9750.424,517220.97,6,271,36,0.051325757,1,1,1,1,0
12629,78.35,343.9721,36.0,12382.995,970232.5,6,344,36,0.06515151,1,1,1,1,0
12630,69.0,73.0,60.0,4380.0,302220.0,7,73,60,0.027651515,1,1,1,1,0
12631,86.91,453.0,36.0,16308.0,1417295.6,7,453,36,0.085795455,1,1,1,1,0
12632,81.42,321.0,36.0,11556.0,940889.5,7,321,36,0.060795456,1,1,1,1,0
12633,86.91,312.0,36.0,11232.0,976150.6,7,312,36,0.05909091,1,1,1,1,0
12634,87.56,934.0,36.0,33624.0,2944117.5,7,934,36,0.17689393,1,1,1,1,0
12635,72.29,1055.6935,30.0,31670.805,2289419.2,9,1056,30,0.2,1,1,1,1,0
12636,88.0,189.0,36.0,6804.0,598752.0,9,189,36,0.035795454,1,1,1,1,0
12637,84.04,1195.382,32.0,38252.223,3214563.8,6,1196,32,0.22651516,1,1,1,1,0
12638,78.75,774.132,40.0,30965.28,2438639.8,6,775,40,0.1467803,1,1,1,1,0
12639,80.02,689.2227,40.0,27568.908,2206064.0,6,690,40,0.13068181,1,1,1,1,0
12640,80.77,1883.248,40.0,75329.92,6084247.0,6,1884,40,0.35681817,1,1,1,1,0
12641,95.5,136.1801,32.0,4357.763,416166.38,5,137,32,0.02594697,1,1,1,1,0
12642,60.0,110.9013,30.0,3327.039,199622.34,5,111,30,0.021022728,1,1,1,1,0
12643,87.92,200.1609,32.0,6405.149,563140.7,5,201,32,0.038068183,1,1,1,1,0
12644,90.2,693.2207,32.0,22183.062,2000912.2,5,694,32,0.13143939,1,1,1,1,0
12645,91.0,139.0036,32.0,4448.115,404778.47,9,140,32,0.026515152,1,5,1,4,217
12646,91.0,139.0036,32.0,4448.115,404778.47,9,140,32,0.026515152,1,5,1,1,0
12647,61.25,622.7592,32.0,19928.295,1220608.0,9,623,32,0.11799242,1,5,1,4,217
12648,61.25,622.7592,32.0,19928.295,1220608.0,9,623,32,0.11799242,1,5,1,1,0
12649,76.77,382.0,36.0,13752.0,1055713.5,6,382,36,0.07234848,1,1,1,1,0
12650,66.3,247.0,36.0,8892.0,589521.8,6,247,36,0.046780303,1,1,1,1,0
12651,48.13,65.0,36.0,2340.0,112624.2,6,65,36,0.012310606,1,1,1,1,0
12652,95.4,82.0059,40.0,3280.236,312934.5,1,83,40,0.015719697,1,1,1,1,0
12653,95.4,82.0059,40.0,3280.236,312934.5,1,83,40,0.015719697,1,1,1,1,0
12654,82.51,777.0299,40.0,31081.195,2564447.2,1,778,40,0.14734848,1,1,1,1,0
12655,82.51,777.0299,40.0,31081.195,2564447.2,1,778,40,0.14734848,1,1,1,1,0
12656,87.57,1203.0225,36.0,43308.805,3792552.2,1,1204,36,0.22803031,1,1,1,1,0
12657,87.57,1203.0225,36.0,43308.805,3792552.2,1,1204,36,0.22803031,1,1,1,1,0
12658,60.75,482.1677,36.0,17358.037,1054466.0,2,483,36,0.091477275,1,1,1,1,0
12659,75.12,422.0925,30.0,12662.775,951177.0,6,423,30,0.080113634,1,1,1,1,0
12660,87.92,457.0665,32.0,14626.128,1285987.6,5,458,32,0.08674242,1,1,1,1,0
12661,32.67,326.1059,30.0,9783.177,319616.4,8,327,30,0.06193182,0,1,1,2,154
12662,32.67,326.1059,30.0,9783.177,319616.4,8,327,30,0.06193182,0,1,1,1,0
12663,67.59,673.1905,36.0,24234.857,1638034.0,3,674,36,0.12765151,1,1,1,1,0
12664,80.08,707.1598,36.0,25457.752,2038758.6,3,708,36,0.13409092,1,1,1,1,0
12665,57.82,622.1651,30.0,18664.953,1079170.2,5,623,30,0.11799242,1,1,1,1,0
12666,72.74,278.6331,36.0,10030.792,729619.75,4,279,36,0.05284091,1,1,1,1,0
12667,57.0,649.8729,36.0,23395.424,1333586.0,4,650,36,0.12310606,1,1,1,1,0
12668,69.0,200.0879,36.0,7203.1646,497047.16,1,201,36,0.038068183,1,1,1,3,154
12669,69.0,200.0879,36.0,7203.1646,497047.16,1,201,36,0.038068183,1,1,1,1,0
12670,69.78,429.5067,36.0,15462.241,1078893.4,1,430,36,0.08143939,1,1,1,3,154
12671,69.78,429.5067,36.0,15462.241,1078893.4,1,430,36,0.08143939,1,1,1,1,0
12672,67.0,110.0019,36.0,3960.0684,265324.6,1,111,36,0.021022728,1,1,1,3,154
12673,67.0,110.0019,36.0,3960.0684,265324.6,1,111,36,0.021022728,1,1,1,1,0
12674,89.02,631.6443,40.0,25265.771,2249209.5,1,632,40,0.11969697,1,4,1,1,0
12675,89.02,631.6443,40.0,25265.771,2249209.5,1,632,40,0.11969697,1,4,1,1,0
12676,44.29,258.374,30.0,7751.22,343301.53,4,259,30,0.04905303,1,1,1,1,0
12677,37.02,389.4522,36.0,14020.279,519030.75,4,390,36,0.07386363,0,5,1,2,333
12678,51.72,802.8249,50.0,40141.246,2076024.9,6,803,50,0.30416667,1,1,1,1,0
12679,68.77,208.9973,30.0,6269.919,431194.88,3,209,30,0.039583333,1,2,1,1,0
12680,82.48,221.0093,30.0,6630.279,546891.94,3,222,30,0.042045455,1,2,1,1,0
12681,78.18,217.0091,30.0,6510.273,508947.1,3,218,30,0.04128788,1,2,1,1,0
12682,87.81,221.0089,30.0,6630.267,582217.0,3,222,30,0.042045455,1,2,1,1,0
12683,83.89,380.2273,30.0,11406.819,956895.25,5,381,30,0.07215909,1,1,1,1,0
12684,71.37,174.9763,40.0,6999.052,499536.34,3,175,40,0.033143938,1,1,1,1,0
12685,71.37,174.9763,40.0,6999.052,499536.34,3,175,40,0.033143938,1,1,1,1,0
12686,93.4,65.0076,52.0,3380.3953,315728.9,3,66,52,0.025,1,1,1,1,0
12687,90.41,383.0051,52.0,19916.266,1800709.2,3,384,52,0.14545454,1,2,1,1,0
12688,90.41,383.0051,52.0,19916.266,1800709.2,3,384,52,0.14545454,1,2,1,1,0
12689,83.15,392.0015,52.0,20384.078,1694976.9,3,393,52,0.14886364,1,2,1,1,0
12690,83.15,392.0015,52.0,20384.078,1694976.9,3,393,52,0.14886364,1,2,1,1,0
12691,66.59,184.035,56.0,10305.96,686294.5,3,185,56,0.07007576,1,2,1,1,0
12692,78.4,511.5439,30.0,15346.317,1203151.2,3,512,30,0.096969694,1,1,1,1,0
12693,78.4,511.5439,30.0,15346.317,1203151.2,3,512,30,0.096969694,1,1,1,1,0
12694,82.16,180.0444,40.0,7201.776,591697.94,9,181,40,0.034280304,1,2,1,1,0
12695,94.0,323.2105,30.0,9696.315,911453.6,9,324,30,0.061363637,1,1,1,1,0
12696,60.86,303.0684,52.0,15759.557,959126.6,3,304,52,0.11515152,1,1,1,1,0
12697,60.86,303.0684,52.0,15759.557,959126.6,3,304,52,0.11515152,1,1,1,1,0
12698,73.16,381.0055,52.0,19812.285,1449387.6,3,382,52,0.14469697,1,1,1,1,0
12699,73.16,381.0055,52.0,19812.285,1449387.6,3,382,52,0.14469697,1,1,1,1,0
12700,79.89,383.0025,52.0,19916.13,1591059.8,3,384,52,0.14545454,1,2,1,1,0
12701,79.89,383.0025,52.0,19916.13,1591059.8,3,384,52,0.14545454,1,2,1,1,0
12702,65.14,380.0022,52.0,19760.115,1287094.8,3,381,52,0.14431818,1,2,1,1,0
12703,61.69,379.0127,52.0,19708.66,1215866.6,3,380,52,0.14393939,1,2,1,1,0
12704,54.95,330.0545,56.0,18483.053,1015643.7,3,331,56,0.12537879,1,2,1,1,0
12705,87.88,331.0544,50.0,16552.72,1454653.0,9,332,50,0.12575758,1,2,1,1,0
12706,18.29,460.2759,30.0,13808.277,252553.39,5,461,30,0.087310605,0,1,1,1,0
12707,85.58,308.4262,34.0,10486.491,897433.9,5,309,34,0.058522727,1,1,1,1,0
12708,87.3,302.2198,36.0,10879.913,949816.4,5,303,36,0.057386365,1,1,1,1,0
12709,79.84,265.2778,36.0,9550.001,762472.06,5,266,36,0.05037879,1,1,1,1,0
12710,95.75,280.952,36.0,10114.272,968401.06,5,281,36,0.0532197,1,1,1,1,0
12711,89.74,180.9797,36.0,6515.269,584654.2,5,181,36,0.034280304,1,1,1,1,0
12712,48.42,694.3176,40.0,27772.703,1344865.4,7,695,40,0.13162878,1,3,1,1,0
12713,80.62,577.1738,40.0,23086.951,1861223.9,7,578,40,0.1094697,1,3,1,1,0
12714,73.91,308.0,40.0,12320.0,910546.56,7,308,40,0.058333334,1,3,1,1,0
12715,72.14,353.0722,40.0,14122.888,1018853.4,7,354,40,0.06704546,1,1,1,1,0
12716,88.06,170.1896,40.0,6807.584,599503.06,7,171,40,0.032386363,1,1,1,1,0
12717,86.09,188.337,40.0,7533.48,648542.25,7,189,40,0.035795454,1,1,1,1,0
12718,90.4,1128.877,36.0,40639.57,3673817.2,7,1129,36,0.21382576,1,1,1,1,0
12719,85.12,505.5453,36.0,18199.63,1549225.4,7,506,36,0.09583333,1,1,1,1,0
12720,86.36,695.476,36.0,25037.137,2162157.0,7,696,36,0.13181818,1,1,1,1,0
12721,67.77,273.2485,70.0,19127.395,1296340.1,4,274,70,0.10378788,1,1,1,1,0
12722,58.95,619.6025,70.0,43372.176,2556789.8,4,620,70,0.23484848,1,1,1,1,0
12723,45.15,212.5285,70.0,14876.995,671666.56,4,213,70,0.080681816,1,1,1,1,0
12724,84.99,339.8029,30.0,10194.087,866375.06,5,340,30,0.06439394,1,1,1,1,0
12725,84.99,339.8029,30.0,10194.087,866375.06,5,340,30,0.06439394,1,1,1,1,0
12726,86.2,330.3848,30.0,9911.544,854335.44,5,331,30,0.062689394,1,1,1,1,0
12727,86.2,330.3848,30.0,9911.544,854335.44,5,331,30,0.062689394,1,1,1,1,0
12728,77.99,225.0091,36.0,8100.3276,631744.56,6,226,36,0.04280303,1,1,1,1,0
12729,81.93,534.5881,36.0,19245.172,1576679.9,8,535,36,0.10132576,1,1,1,1,0
12730,27.33,340.0352,30.0,10201.056,278794.88,5,341,30,0.06458333,0,5,1,2,154
12731,27.33,340.0352,30.0,10201.056,278794.88,5,341,30,0.06458333,0,5,1,1,0
12732,72.37,340.7727,36.0,12267.817,887821.94,5,341,36,0.06458333,1,1,1,2,154
12733,72.37,340.7727,36.0,12267.817,887821.94,5,341,36,0.06458333,1,1,1,1,0
12734,45.01,436.1673,30.0,13085.019,589009.06,5,437,30,0.082765155,1,1,1,2,154
12735,45.01,436.1673,30.0,13085.019,589009.06,5,437,30,0.082765155,1,1,1,1,0
12736,20.88,276.7704,30.0,8303.112,173368.98,5,277,30,0.05246212,0,1,1,2,154
12737,20.88,276.7704,30.0,8303.112,173368.98,5,277,30,0.05246212,0,1,1,1,0
12738,85.49,159.0786,36.0,5726.8296,489575.22,5,160,36,0.03030303,1,1,1,4,193
12739,85.49,159.0786,36.0,5726.8296,489575.22,5,160,36,0.03030303,1,1,1,1,0
12740,85.57,285.2293,36.0,10268.255,878695.6,5,286,36,0.054166667,1,1,1,1,0
12741,85.57,285.2293,36.0,10268.255,878695.6,5,286,36,0.054166667,1,1,1,1,0
12742,70.74,268.4081,36.0,9662.691,683519.5,5,269,36,0.05094697,1,1,1,1,0
12743,70.74,268.4081,36.0,9662.691,683519.5,5,269,36,0.05094697,1,1,1,1,0
12744,55.57,194.2477,36.0,6992.917,388596.4,5,195,36,0.036931816,1,1,1,1,0
12745,55.57,194.2477,36.0,6992.917,388596.4,5,195,36,0.036931816,1,1,1,1,0
12746,57.36,303.7269,36.0,10934.168,627183.9,5,304,36,0.05757576,1,1,1,4,193
12747,57.36,303.7269,36.0,10934.168,627183.9,5,304,36,0.05757576,1,1,1,1,0
12748,71.93,261.435,36.0,9411.66,676943.06,5,262,36,0.049621213,1,1,1,4,193
12749,71.93,261.435,36.0,9411.66,676943.06,5,262,36,0.049621213,1,1,1,1,0
12750,58.95,281.291,36.0,10126.476,596955.75,5,282,36,0.053409092,1,1,1,4,193
12751,58.95,281.291,36.0,10126.476,596955.75,5,282,36,0.053409092,1,1,1,1,0
12752,86.59,266.5275,36.0,9594.99,830791.8,5,267,36,0.050568182,1,1,1,2,154
12753,86.59,266.5275,36.0,9594.99,830791.8,5,267,36,0.050568182,1,1,1,1,0
12754,73.66,451.2705,36.0,16245.738,1196726.0,5,452,36,0.08560606,1,1,1,2,154
12755,73.66,451.2705,36.0,16245.738,1196726.0,5,452,36,0.08560606,1,1,1,1,0
12756,69.17,249.2728,36.0,8973.82,620719.2,5,250,36,0.047348484,1,1,1,2,154
12757,69.17,249.2728,36.0,8973.82,620719.2,5,250,36,0.047348484,1,1,1,1,0
12758,66.09,244.9512,36.0,8818.243,582815.3,5,245,36,0.046401516,1,1,1,2,154
12759,66.09,244.9512,36.0,8818.243,582815.3,5,245,36,0.046401516,1,1,1,1,0
12760,51.15,419.6823,30.0,12590.469,643952.1,5,420,30,0.07954545,1,1,1,2,154
12761,51.15,419.6823,30.0,12590.469,643952.1,5,420,30,0.07954545,1,1,1,1,0
12762,43.68,431.2003,30.0,12936.009,565019.0,5,432,30,0.08181818,1,1,1,1,0
12763,80.7,553.4458,30.0,16603.373,1339925.5,5,554,30,0.10492424,1,1,1,2,154
12764,88.33,619.2735,28.0,17339.658,1531646.6,6,620,28,0.11742424,1,1,1,1,0
12765,71.89,1165.0352,36.0,41941.266,3014990.0,5,1166,36,0.22083333,1,1,1,1,0
12766,71.89,1165.0352,36.0,41941.266,3014990.0,5,1166,36,0.22083333,1,1,1,1,0
12767,75.75,356.0712,30.0,10682.136,809171.8,4,357,30,0.06761364,1,1,1,1,0
12768,93.57,320.4772,36.0,11537.18,1079510.8,7,321,36,0.060795456,1,1,1,1,0
12769,93.57,320.4772,36.0,11537.18,1079510.8,7,321,36,0.060795456,1,1,1,1,0
12770,92.07,692.3768,36.0,24925.564,2294946.5,7,693,36,0.13125,1,1,1,1,0
12771,92.07,692.3768,36.0,24925.564,2294946.5,7,693,36,0.13125,1,1,1,1,0
12772,60.12,252.6697,40.0,10106.788,607579.7,7,253,40,0.047916666,1,1,1,1,0
12773,97.0,132.8531,30.0,3985.593,386602.53,6,133,30,0.025189394,1,1,1,3,154
12774,97.0,132.8531,30.0,3985.593,386602.53,6,133,30,0.025189394,1,1,1,1,0
12775,69.07,255.0,30.0,7650.0,528400.8,2,255,30,0.048295453,1,1,1,1,3
12776,71.59,263.0,30.0,7890.0,564876.7,2,263,30,0.049810607,1,1,1,1,0
12777,62.7,834.3171,64.0,53396.293,3348161.2,8,835,64,0.31628788,1,1,1,1,0
12778,87.33,287.0529,24.0,6889.2695,601639.94,7,288,24,0.054545455,1,1,1,1,0
12779,61.41,446.5088,36.0,16074.316,987059.5,7,447,36,0.08465909,1,1,1,1,0
12780,54.55,1497.4106,36.0,53906.78,2940615.0,7,1498,36,0.28371212,1,1,1,1,0
12781,55.88,718.4719,36.0,25864.988,1445335.5,7,719,36,0.13617425,1,1,1,1,0
12782,40.54,308.3589,36.0,11100.92,450031.3,7,309,36,0.058522727,1,1,1,1,0
12783,53.09,1607.9386,36.0,57885.79,3073156.5,7,1608,36,0.30454546,1,1,1,1,0
12784,91.27,527.7736,36.0,18999.85,1734078.2,4,528,36,0.1,1,1,1,2,154
12785,79.87,451.7908,32.0,14457.306,1154733.9,5,452,32,0.08560606,1,1,1,1,0
12786,43.34,132.5441,30.0,3976.323,172333.84,7,133,30,0.025189394,1,1,1,1,0
12787,86.27,868.4645,28.0,24317.006,2097925.5,6,869,28,0.16458334,1,1,1,1,0
12788,62.19,511.0,40.0,20440.0,1271122.8,2,511,40,0.0967803,1,1,3,1,0
12789,69.4,195.9249,30.0,5877.747,407915.66,8,196,30,0.03712121,1,1,1,2,154
12790,69.4,195.9249,30.0,5877.747,407915.66,8,196,30,0.03712121,1,1,1,1,0
12791,51.0,208.2402,40.0,8329.608,424810.0,6,209,40,0.039583333,1,3,1,2,154
12792,51.0,208.2402,40.0,8329.608,424810.0,6,209,40,0.039583333,1,3,1,1,0
12793,62.1,251.2411,40.0,10049.644,624103.0,6,252,40,0.047727272,1,3,1,2,154
12794,62.1,251.2411,40.0,10049.644,624103.0,6,252,40,0.047727272,1,3,1,1,0
12795,43.32,463.9452,40.0,18557.809,803998.5,6,464,40,0.087878786,1,3,1,2,154
12796,43.32,463.9452,40.0,18557.809,803998.5,6,464,40,0.087878786,1,3,1,1,0
12797,49.58,840.9269,40.0,33637.074,1667591.6,6,841,40,0.1592803,1,3,1,2,154
12798,49.58,840.9269,40.0,33637.074,1667591.6,6,841,40,0.1592803,1,3,1,1,0
12799,43.17,206.007,40.0,8240.28,355765.84,6,207,40,0.039204545,1,3,1,2,154
12800,43.17,206.007,40.0,8240.28,355765.84,6,207,40,0.039204545,1,3,1,1,0
12801,46.64,138.6643,40.0,5546.572,258681.03,6,139,40,0.026325759,1,3,1,2,154
12802,46.64,138.6643,40.0,5546.572,258681.03,6,139,40,0.026325759,1,3,1,1,0
12803,58.29,202.843,40.0,8113.72,472932.5,6,203,40,0.03844697,1,3,1,2,154
12804,58.29,202.843,40.0,8113.72,472932.5,6,203,40,0.03844697,1,3,1,1,0
12805,65.03,278.1977,40.0,11127.908,723692.4,6,279,40,0.05284091,1,3,1,2,154
12806,65.03,278.1977,40.0,11127.908,723692.4,6,279,40,0.05284091,1,3,1,1,0
12807,52.59,242.8035,40.0,9712.14,510722.6,6,243,40,0.046022728,1,3,1,2,154
12808,52.59,242.8035,40.0,9712.14,510722.6,6,243,40,0.046022728,1,3,1,1,0
12809,55.64,377.2002,40.0,15088.008,839466.56,6,378,40,0.07159091,1,3,1,2,154
12810,55.64,377.2002,40.0,15088.008,839466.56,6,378,40,0.07159091,1,3,1,1,0
12811,50.56,190.9198,40.0,7636.792,386116.22,6,191,40,0.03617424,1,3,1,2,154
12812,50.56,190.9198,40.0,7636.792,386116.22,6,191,40,0.03617424,1,3,1,1,0
12813,47.92,180.9223,40.0,7236.892,346762.9,6,181,40,0.034280304,1,3,1,2,154
12814,47.92,180.9223,40.0,7236.892,346762.9,6,181,40,0.034280304,1,3,1,1,0
12815,45.86,207.1009,40.0,8284.036,379872.75,6,208,40,0.03939394,1,3,1,2,154
12816,45.86,207.1009,40.0,8284.036,379872.75,6,208,40,0.03939394,1,3,1,1,0
12817,47.79,452.9954,40.0,18119.816,865982.25,6,453,40,0.085795455,1,3,1,2,154
12818,47.79,452.9954,40.0,18119.816,865982.25,6,453,40,0.085795455,1,3,1,1,0
12819,42.67,209.0095,40.0,8360.38,356754.12,6,210,40,0.039772727,1,3,1,2,154
12820,42.67,209.0095,40.0,8360.38,356754.12,6,210,40,0.039772727,1,3,1,1,0
12821,34.9,168.4171,40.0,6736.684,235110.27,6,169,40,0.032007575,0,3,1,2,154
12822,34.9,168.4171,40.0,6736.684,235110.27,6,169,40,0.032007575,0,3,1,1,0
12823,12.88,392.0624,36.0,14114.246,181791.5,9,393,36,0.07443182,0,1,1,1,0
12824,82.75,963.1501,36.0,34673.402,2869293.5,9,964,36,0.18257576,1,1,1,1,0
12825,84.63,661.0,30.0,19830.0,1678133.6,9,661,30,0.1251894,1,1,1,1,0
12826,86.36,698.0,30.0,20940.0,1808462.1,9,698,30,0.13219696,1,1,1,1,0
12827,87.82,549.0084,18.0,9882.151,867811.0,9,550,18,0.104166664,1,1,1,1,0
12828,66.59,630.0389,26.0,16381.012,1090811.5,9,631,26,0.11950757,1,1,1,2,333
12829,84.12,361.8762,36.0,13027.543,1095876.9,9,362,36,0.06856061,1,1,1,1,0
12830,81.38,681.007,36.0,24516.252,1995181.6,9,682,36,0.12916666,1,1,1,1,0
12831,68.59,794.2375,32.0,25415.6,1743205.1,5,795,32,0.15056819,1,1,1,1,0
12832,54.37,824.4871,32.0,26383.588,1434528.4,7,825,32,0.15625,1,1,1,1,0
12833,54.77,578.9101,32.0,18525.123,1014583.94,7,579,32,0.10965909,1,1,1,1,0
12834,37.49,188.3029,32.0,6025.693,225903.22,7,189,32,0.035795454,0,1,1,1,0
12835,61.0,192.3149,32.0,6154.0767,375398.7,7,193,32,0.03655303,1,1,1,1,0
12836,76.45,263.0,28.0,7364.0,562977.8,1,263,28,0.049810607,1,1,1,1,0
12837,76.45,263.0,28.0,7364.0,562977.8,1,263,28,0.049810607,1,1,1,1,0
12838,87.98,419.0,28.0,11732.0,1032181.4,1,419,28,0.07935606,1,1,1,1,0
12839,87.98,419.0,28.0,11732.0,1032181.4,1,419,28,0.07935606,1,1,1,1,0
12840,72.53,750.4052,36.0,27014.588,1959314.0,2,751,36,0.14223485,1,1,1,2,154
12841,72.53,750.4052,36.0,27014.588,1959314.0,2,751,36,0.14223485,1,1,1,1,0
12842,71.29,660.0001,36.0,23760.004,1693803.1,2,661,36,0.1251894,1,1,1,2,154
12843,71.29,660.0001,36.0,23760.004,1693803.1,2,661,36,0.1251894,1,1,1,1,0
12844,66.33,328.2199,36.0,11815.916,783749.75,2,329,36,0.062310606,1,1,1,2,154
12845,66.33,328.2199,36.0,11815.916,783749.75,2,329,36,0.062310606,1,1,1,1,0
12846,94.5,189.6997,30.0,5690.991,537798.6,1,190,30,0.035984848,1,1,1,1,0
12847,94.5,189.6997,30.0,5690.991,537798.6,1,190,30,0.035984848,1,1,1,1,0
12848,93.13,523.0615,40.0,20922.46,1948550.5,1,524,40,0.09924243,1,1,1,1,0
12849,93.13,523.0615,40.0,20922.46,1948550.5,1,524,40,0.09924243,1,1,1,1,0
12850,94.43,524.0467,40.0,20961.867,1979471.1,1,525,40,0.09943182,1,1,1,1,0
12851,94.43,524.0467,40.0,20961.867,1979471.1,1,525,40,0.09943182,1,1,1,1,0
12852,92.8,252.6269,40.0,10105.076,937730.8,1,253,40,0.047916666,1,1,1,1,0
12853,92.8,252.6269,40.0,10105.076,937730.8,1,253,40,0.047916666,1,1,1,1,0
12854,91.74,874.6687,40.0,34986.746,3209684.2,1,875,40,0.1657197,1,1,1,1,0
12855,91.74,874.6687,40.0,34986.746,3209684.2,1,875,40,0.1657197,1,1,1,1,0
12856,88.38,230.2186,40.0,9208.744,813831.94,1,231,40,0.04375,1,1,1,1,0
12857,88.38,230.2186,40.0,9208.744,813831.94,1,231,40,0.04375,1,1,1,1,0
12858,92.83,276.0074,40.0,11040.296,1024870.7,1,277,40,0.05246212,1,1,1,1,0
12859,92.83,276.0074,40.0,11040.296,1024870.7,1,277,40,0.05246212,1,1,1,1,0
12860,89.76,320.8516,40.0,12834.064,1152011.2,1,321,40,0.060795456,1,1,1,1,0
12861,89.76,320.8516,40.0,12834.064,1152011.2,1,321,40,0.060795456,1,1,1,1,0
12862,91.28,305.2296,40.0,12209.184,1114478.8,1,306,40,0.057954546,1,1,1,1,0
12863,91.28,305.2296,40.0,12209.184,1114478.8,1,306,40,0.057954546,1,1,1,1,0
12864,84.24,266.2904,40.0,10651.616,897313.44,1,267,40,0.050568182,1,1,1,1,0
12865,84.24,266.2904,40.0,10651.616,897313.44,1,267,40,0.050568182,1,1,1,1,0
12866,91.72,229.4744,40.0,9178.976,841895.7,1,230,40,0.043560605,1,1,1,1,0
12867,91.72,229.4744,40.0,9178.976,841895.7,1,230,40,0.043560605,1,1,1,1,0
12868,81.98,255.4188,26.0,6640.8887,544393.5,1,256,26,0.048484847,1,1,1,1,0
12869,88.79,430.833,26.0,11201.658,994572.8,1,431,26,0.081628785,1,1,1,1,0
12870,92.07,168.2965,32.0,5385.488,495852.66,1,169,32,0.032007575,1,1,1,1,0
12871,93.77,297.1726,32.0,9509.523,891727.0,1,298,32,0.056439392,1,1,1,1,0
12872,91.79,1082.0712,64.0,69252.555,6356553.5,6,1083,64,0.41022727,1,3,1,1,0
12873,90.99,1104.4855,64.0,70687.07,6431958.0,6,1105,64,0.4185606,1,3,1,1,0
12874,87.37,2671.4387,64.0,170972.08,14938173.0,6,2672,64,1.0121212,1,3,1,1,0
12875,92.12,1649.0059,64.0,105536.375,9721589.0,6,1650,64,0.625,1,3,1,1,0
12876,68.13,507.6826,100.0,50768.26,3459044.8,5,508,100,0.19242424,1,2,1,1,0
12877,73.8,291.4296,36.0,10491.466,774291.1,7,292,36,0.05530303,1,1,1,1,0
12878,72.12,601.2845,36.0,21646.242,1561127.0,7,602,36,0.114015155,1,1,1,1,0
12879,57.31,489.132,30.0,14673.96,840905.94,3,490,30,0.09280303,1,1,1,1,0
12880,70.15,1604.6167,32.0,51347.734,3601838.2,5,1605,32,0.30397728,1,1,1,1,0
12881,87.16,240.0755,36.0,8642.718,753299.3,4,241,36,0.04564394,1,1,1,1,0
12882,68.72,285.7942,36.0,10288.591,706990.8,4,286,36,0.054166667,1,1,1,1,0
12883,68.72,285.7942,36.0,10288.591,706990.8,4,286,36,0.054166667,1,1,1,1,0
12884,86.64,796.1059,36.0,28659.812,2483200.8,4,797,36,0.15094697,1,1,1,1,0
12885,78.96,343.0131,36.0,12348.472,974985.94,4,344,36,0.06515151,1,1,1,1,0
12886,73.17,379.0477,36.0,13645.717,998511.7,4,380,36,0.071969695,1,1,1,1,0
12887,37.45,476.4681,30.0,14294.043,535311.94,3,477,30,0.09034091,0,1,1,2,154
12888,37.45,476.4681,30.0,14294.043,535311.94,3,477,30,0.09034091,0,1,1,1,0
12889,29.43,741.302,30.0,22239.06,654495.56,4,742,30,0.1405303,0,1,1,1,0
12890,19.23,715.7463,30.0,21472.389,412914.03,4,716,30,0.13560607,0,1,1,1,0
12891,71.57,281.3393,40.0,11253.572,805418.1,6,282,40,0.053409092,1,4,1,1,0
12892,68.83,247.7296,40.0,9909.184,682009.5,6,248,40,0.046969697,1,4,1,1,0
12893,82.99,149.79,40.0,5991.6,497230.9,6,150,40,0.028409092,1,4,1,1,0
12894,73.5,198.338,40.0,7933.52,583082.0,6,199,40,0.037689395,1,4,1,1,0
12895,85.4,324.2746,40.0,12970.984,1107773.9,6,325,40,0.06155303,1,4,1,1,0
12896,84.37,793.3658,36.0,28561.168,2409820.0,6,794,36,0.1503788,1,1,1,2,154
12897,84.37,793.3658,36.0,28561.168,2409820.0,6,794,36,0.1503788,1,1,1,1,0
12898,96.0,247.1028,36.0,8895.701,853987.25,1,248,36,0.046969697,1,1,1,1,0
12899,96.0,247.1028,36.0,8895.701,853987.25,1,248,36,0.046969697,1,1,1,1,0
12900,77.97,1281.6525,36.0,46139.49,3597311.5,4,1282,36,0.24280304,1,1,1,1,0
