id,street_name,limits,northbound_count,southbound_count,eastbound_count,westbound_count,total_count,file_no,date_count
05AV036011,05 AV,UNIVERSITY AV - WASHINGTON ST,13465,,,,13465,0360-11,2011-06-14
05AV003614,05 AV,UNIVERSITY AV - WASHINGTON ST,8297,,,,8297,0036-14,2014-02-11
05AV117314,05 AV,UNIVERSITY AV - WASHINGTON ST,8493,,,,8493,1173-14,2014-10-01
05AV116514,05 AV,UPAS ST - THORN ST,7621,,,,7621,1165-14,2014-09-16
05AV116414,05 AV,UPAS ST - WALNUT AV,7429,,,,7429,1164-14,2014-09-16
06AV018907,06 AV,A ST - ASH ST,,9440,,,9440,0189-07,2007-03-13
06AV015910,06 AV,A ST - ASH ST,,8530,,,8530,0159-10,2010-03-17
06AV019113,06 AV,A ST - ASH ST,,8250,,,8250,0191-13,2013-03-12
06AV008421,06 AV,A ST - ASH ST,,6866,,,6866,0084-21,2021-03-10
06AV011907,06 AV,ANDERSON PL - PENNSYLVANIA AV,9380,11500,,,20880,0119-07,2007-03-07
06AV010510,06 AV,ANDERSON PL - PENNSYLVANIA AV,10490,10320,,,20810,0105-10,2010-03-10
06AV007813,06 AV,ANDERSON PL - PENNSYLVANIA AV,8545,10012,,,18557,0078-13,2013-02-12
06AV003321,06 AV,ANDERSON PL - PENNSYLVANIA AV,6592,7141,,,13733,0033-21,2021-03-04
06AV018807,06 AV,BEECH ST - CEDAR ST,,11420,,,11420,0188-07,2007-03-13
06AV015810,06 AV,BEECH ST - CEDAR ST,,11770,,,11770,0158-10,2010-03-25
06AV019313,06 AV,BEECH ST - CEDAR ST,,10917,,,10917,0193-13,2013-03-12
06AV008321,06 AV,BEECH ST - CEDAR ST,,985,,,985,0083-21,2021-03-10
06AV046306,06 AV,BROADWAY  - C ST,,9150,,,9150,0463-06,2006-10-10
06AVC65109,06 AV,BROADWAY  - C ST,,10135,,,10135,C651-09,2009-10-15
06AV043816,06 AV,BROADWAY  - C ST,,7607,,,7607,0438-16,2016-10-05
06AV020110,06 AV,BROOKS AV - PENNSYLVANIA AV,9445,10450,,,19895,0201-10,2010-03-16
06AV007913,06 AV,BROOKS AV - PENNSYLVANIA AV,8231,9654,,,17885,0079-13,2013-02-12
06AV017805,06 AV,CEDAR ST - SD 005 ,,16300,,,16300,0178-05,2005-03-29
06AV018408,06 AV,CEDAR ST - SD 005 ,,14170,,,14170,0184-08,2008-03-27
06AV036311,06 AV,CEDAR ST - SD 005 ,,12980,,,12980,0363-11,2011-06-07
06AV003714,06 AV,CEDAR ST - SD 005 ,,17577,,,17577,0037-14,2014-02-13
06AV006218,06 AV,CEDAR ST - SD 005 ,,17536,,,17536,0062-18,2018-03-13
06AV003714,06 AV,CEDAR ST - SD 015 ,,17577,,,17577,0037-14,2014-02-13
06AV058807,06 AV,F ST - E ST,,7160,,,7160,0588-07,2008-01-08
06AV072508,06 AV,F ST - E ST,,8560,,,8560,0725-08,2008-12-04
06AV001411,06 AV,F ST - E ST,,6990,,,6990,0014-11,2011-02-09
06AV106711,06 AV,F ST - E ST,,7545,,,7545,1067-11,2011-11-17
06AV003814,06 AV,F ST - E ST,,8639,,,8639,0038-14,2014-02-13
06AV016306,06 AV,FIR ST - GRAPE ST,6460,4370,,,10830,0163-06,2006-03-30
06AV019009,06 AV,FIR ST - GRAPE ST,4105,6545,,,10650,0190-09,2009-03-31
06AV019412,06 AV,FIR ST - GRAPE ST,4510,6184,,,10694,0194-12,2012-03-08
06AV125713,06 AV,FIR ST - GRAPE ST,3368,4415,,,7783,1257-13,2013-12-03
06AV115314,06 AV,FIR ST - GRAPE ST,4858,5874,,,10732,1153-14,2014-08-05
06AV022715,06 AV,FIR ST - GRAPE ST,4815,6414,,,11229,0227-15,2015-04-30
06AV006616,06 AV,FIR ST - GRAPE ST,4553,6974,,,11527,0066-16,2016-03-01
06AV072608,06 AV,G ST - F ST,,8645,,,8645,0726-08,2008-08-01
06AV069511,06 AV,G ST - F ST,,9130,,,9130,0695-11,2011-09-11
06AV003914,06 AV,G ST - F ST,,8447,,,8447,0039-14,2014-02-13
06AV012007,06 AV,GRAPE ST - HAWTHORN ST,4380,5680,,,10060,0120-07,2007-03-13
06AV013510,06 AV,GRAPE ST - HAWTHORN ST,5075,5840,,,10915,0135-10,2010-03-17
06AV019213,06 AV,GRAPE ST - HAWTHORN ST,4895,5533,,,10428,0192-13,2013-03-12
06AV115214,06 AV,GRAPE ST - HAWTHORN ST,4216,5635,,,9851,1152-14,2014-08-05
06AV006021,06 AV,GRAPE ST - HAWTHORN ST,4336,3773,,,8109,0060-21,2021-03-31
06AV069611,06 AV,HURD PL - WASHINGTON ST,13515,14665,,,28180,0696-11,2011-09-01
06AV060607,06 AV,ISLAND AV - MARKET ST,,5090,,,5090,0606-07,2008-01-08
06AV001511,06 AV,ISLAND AV - MARKET ST,,5810,,,5810,0015-11,2011-01-19
06AV004114,06 AV,ISLAND AV - MARKET ST,,5786,,,5786,0041-14,2014-02-13
06AV012709,06 AV,KALMIA ST - LAUREL ST,4910,5230,,,10140,0127-09,2009-03-10
06AV008912,06 AV,KALMIA ST - LAUREL ST,5740,5780,,,11520,0089-12,2012-02-23
06AV014615,06 AV,KALMIA ST - LAUREL ST,6131,6550,,,12681,0146-15,2015-04-08
06AV012609,06 AV,LAUREL ST - MAPLE ST,5855,6665,,,12520,0126-09,2009-03-10
06AV008812,06 AV,LAUREL ST - MAPLE ST,6610,7495,,,14105,0088-12,2012-02-23
06AV014715,06 AV,LAUREL ST - MAPLE ST,8398,8738,,,17136,0147-15,2015-04-08
06AV046406,06 AV,MARKET ST - G ST,,6230,,,6230,0464-06,2006-10-10
06AV065209,06 AV,MARKET ST - G ST,,5655,,,5655,0652-09,2009-10-06
06AV063412,06 AV,MARKET ST - G ST,,7804,,,7804,0634-12,2012-08-09
06AV043916,06 AV,MARKET ST - G ST,,4676,,,4676,0439-16,2016-10-20
06AV013306,06 AV,PALM ST - QUINCE ST,6760,8220,,,14980,0133-06,2006-04-18
06AV027109,06 AV,PALM ST - QUINCE ST,6635,7245,,,13880,0271-09,2009-04-21
06AV029512,06 AV,PALM ST - QUINCE ST,7435,7494,,,14929,0295-12,2012-04-17
06AV036215,06 AV,PALM ST - QUINCE ST,8366,8502,,,16868,0362-15,2015-06-03
06AV007816,06 AV,PALM ST - QUINCE ST,10604,8068,,,18672,0078-16,2016-04-06
06AV020010,06 AV,PENNSYLVANIA AV - ROBINSON AV,10525,11960,,,22485,0200-10,2010-03-16
06AV008013,06 AV,PENNSYLVANIA AV - ROBINSON AV,9841,11045,,,20886,0080-13,2013-02-07
06AV114014,06 AV,PENNSYLVANIA AV - ROBINSON AV,10282,12425,,,22707,1140-14,2014-08-05
06AV126713,06 AV,REDWOOD ST - SPRUCE ST,6659,7434,,,14093,1267-13,2014-02-04
06AV008905,06 AV,ROBINSON AV - UNIVERSITY AV,12030,12840,,,24870,0089-05,2005-03-29
06AV013408,06 AV,ROBINSON AV - UNIVERSITY AV,13720,14220,,,27940,0134-08,2008-03-20
06AV032511,06 AV,ROBINSON AV - UNIVERSITY AV,10220,12465,,,22685,0325-11,2011-05-26
06AV004214,06 AV,ROBINSON AV - UNIVERSITY AV,13615,14637,,,28252,0042-14,2014-02-13
06AV113914,06 AV,ROBINSON AV - UNIVERSITY AV,11271,13256,,,24527,1139-14,2014-08-05
06AV005518,06 AV,ROBINSON AV - UNIVERSITY AV,14348,16051,,,30399,0055-18,2018-03-13
06AV016406,06 AV,UNIVERSITY AV - SD 163 ,19120,17210,,,36330,0164-06,2006-03-22
06AV017009,06 AV,UNIVERSITY AV - SD 163 ,16810,19690,,,36500,0170-09,2009-03-26
06AV019512,06 AV,UNIVERSITY AV - SD 163 ,16755,19436,,,36191,0195-12,2012-03-14
06AV026715,06 AV,UNIVERSITY AV - SD 163 ,19339,19869,,,39208,0267-15,2015-05-14
06AV004616,06 AV,UNIVERSITY AV - SD 163 ,17485,20072,,,37557,0046-16,2016-03-10
06AV41318,06 AV,UNIVERSITY AV - SD 163 ,17385,17073,,,34458,413-18,2018-10-04
06AV019309,06 AV,UNIVERSITY AV - WASHINGTON ST,17095,19065,,,36160,0193-09,2009-03-17
06AV019312,06 AV,UNIVERSITY AV - WASHINGTON ST,17011,19369,,,36380,0193-12,2012-03-14
06AV026615,06 AV,UNIVERSITY AV - WASHINGTON ST,18852,19282,,,38134,0266-15,2015-05-14
06STEX009320,06 ST EX ,UNIVERSITY AV - SD 163 ,16022,18112,,,34134,0093-20,2020-03-11
07AV091910,07 AV,A ST - ASH ST,3160,,,,3160,0919-10,2010-10-07
07AV097213,07 AV,A ST - ASH ST,2658,,,,2658,0972-13,2013-12-03
07AV091810,07 AV,ASH ST - BEECH ST,2060,,,,2060,0918-10,2010-09-29
07AV095213,07 AV,ASH ST - BEECH ST,1689,,,,1689,0952-13,2013-12-03
07AV061206,07 AV,C ST - B ST,7680,,,,7680,0612-06,2006-10-04
07AV058008,07 AV,C ST - B ST,6840,,,,6840,0580-08,2008-12-03
07AV063109,07 AV,C ST - B ST,5515,,,,5515,0631-09,2009-10-21
07AV041816,07 AV,C ST - B ST,5830,,,,5830,0418-16,2016-10-04
07AV043006,07 AV,E ST - BROADWAY ,6170,,,,6170,0430-06,2006-10-10
07AV064309,07 AV,E ST - BROADWAY ,5795,,,,5795,0643-09,2009-10-20
07AV042916,07 AV,E ST - BROADWAY ,5275,,,,5275,0429-16,2016-10-04
07AV064413,07 AV,G ST - J ST,7159,,,,7159,0644-13,2013-08-28
08AV069711,08 AV,A ST - ASH ST,,4110,,,4110,0697-11,2011-08-17
08AV004314,08 AV,A ST - ASH ST,,3498,,,3498,0043-14,2014-02-18
08AV069811,08 AV,BROADWAY  - C ST,,4200,,,4200,0698-11,2011-08-17
08AV004414,08 AV,BROADWAY  - C ST,,3942,,,3942,0044-14,2014-02-18
08AV007712,08 AV,BROADWAY  - E ST,,4515,,,4515,0077-12,2012-02-08
08AV009915,08 AV,BROADWAY  - ESTRELLA ST,,6465,,,6465,0099-15,2015-03-31
08AV069911,08 AV,BROADWAY  - F ST,,4075,,,4075,0699-11,2011-08-11
08AV004514,08 AV,BROADWAY  - F ST,,2995,,,2995,0045-14,2014-02-18
08AV070011,08 AV,F ST - G ST,,3905,,,3905,0700-11,2011-09-11
08AV004614,08 AV,F ST - G ST,,2343,,,2343,0046-14,2014-02-18
08AV060706,08 AV,G ST - MARKET ST,,4160,,,4160,0607-06,2006-10-04
08AV070111,08 AV,G ST - MARKET ST,,3050,,,3050,0701-11,2011-08-17
08AV004714,08 AV,G ST - MARKET ST,439,2690,,,3129,0047-14,2014-02-18
08AV070211,08 AV,ISLAND AV - MARKET ST,985,2175,,,3160,0702-11,2011-08-11
08AV004814,08 AV,ISLAND AV - MARKET ST,1454,1220,,,2674,0048-14,2014-02-18
08AV018405,08 AV,UNIVERSITY AV - WASHINGTON ST,1420,2550,,,3970,0184-05,2005-03-29
08AV019008,08 AV,UNIVERSITY AV - WASHINGTON ST,1570,2630,,,4200,0190-08,2008-03-27
08AV036411,08 AV,UNIVERSITY AV - WASHINGTON ST,1010,2320,,,3330,0364-11,2011-08-17
08AV004914,08 AV,UNIVERSITY AV - WASHINGTON ST,1307,1801,,,3108,0049-14,2014-02-20
08AV006818,08 AV,UNIVERSITY AV - WASHINGTON ST,1883,1992,,,3875,0068-18,2018-03-13
09AV40772,09 AV,A ST - ASH ST,2625,,,,2625,40772,2011-08-17
09AV005014,09 AV,A ST - ASH ST,1714,,,,1714,0050-14,2014-02-18
09AV40772,09 AV,B ST - C ST,4160,,,,4160,40772,2011-08-17
09AV005114,09 AV,B ST - C ST,1542,,,,1542,0051-14,2014-02-20
09AV000108,09 AV,E ST - BROADWAY ,3830,,,,3830,0001-08,2008-02-20
09AV020211,09 AV,E ST - BROADWAY ,3605,,,,3605,0202-11,2011-03-24
09AV005214,09 AV,E ST - BROADWAY ,2685,,,,2685,0052-14,2014-02-18
09AV013709,09 AV,F ST - E ST,3770,,,,3770,0137-09,2009-03-05
09AV009012,09 AV,F ST - E ST,4110,,,,4110,0090-12,2012-02-23
09AV014815,09 AV,F ST - E ST,5326,,,,5326,0148-15,2015-04-07
09AV40766,09 AV,F ST - G ST,2680,,,,2680,40766,2011-08-11
09AV005314,09 AV,F ST - G ST,2228,,,,2228,0053-14,2014-02-18
09AV40766,09 AV,G ST - MARKET ST,2610,,,,2610,40766,2011-08-11
09AV005414,09 AV,G ST - MARKET ST,2003,,,,2003,0054-14,2014-02-18
09AV006712,09 AV,UNIVERSITY AV - WASHINGTON ST,625,5135,,,5760,0067-12,2012-01-16
09AV003115,09 AV,UNIVERSITY AV - WASHINGTON ST,778,4353,,,5131,0031-15,2015-03-01
10AV018205,10 AV,A ST - ASH ST,,20710,,,20710,0182-05,2005-03-29
10AV018608,10 AV,A ST - ASH ST,,20310,,,20310,0186-08,2008-03-27
10AV036511,10 AV,A ST - ASH ST,,20360,,,20360,0365-11,2011-06-15
10AV005514,10 AV,A ST - ASH ST,,19522,,,19522,0055-14,2014-02-19
10AV006618,10 AV,A ST - ASH ST,,20581,,,20581,0066-18,2018-03-13
10AV059007,10 AV,B ST - A ST,,16400,,,16400,0590-07,2008-01-08
10AV061608,10 AV,B ST - A ST,,21800,,,21800,0616-08,2008-12-04
10AV001611,10 AV,B ST - A ST,,19260,,,19260,0016-11,2011-02-08
10AV108811,10 AV,B ST - A ST,,23435,,,23435,1088-11,2011-11-17
10AV005614,10 AV,B ST - A ST,,17012,,,17012,0056-14,2014-02-19
10AV047912,10 AV,B ST - C ST,,16574,,,16574,0479-12,2012-05-10
10AV042015,10 AV,B ST - C ST,,16660,,,16660,0420-15,2015-06-09
10AV019910,10 AV,BROADWAY  - C ST,,15015,,,15015,0199-10,2010-03-30
10AV019413,10 AV,BROADWAY  - C ST,,14497,,,14497,0194-13,2013-03-12
10AV048012,10 AV,BROADWAY  - E ST,,12523,,,12523,0480-12,2012-05-10
10AV042115,10 AV,BROADWAY  - E ST,,12180,,,12180,0421-15,2015-06-10
10AV046506,10 AV,F ST - E ST,,11290,,,11290,0465-06,2006-10-10
10AV065309,10 AV,F ST - E ST,,11770,,,11770,0653-09,2009-10-01
10AV063512,10 AV,F ST - E ST,,12372,,,12372,0635-12,2012-07-09
10AV044016,10 AV,F ST - E ST,,11862,,,11862,0440-16,2016-10-05
10AV046606,10 AV,G ST - F ST,,10780,,,10780,0466-06,2006-10-19
10AV070009,10 AV,G ST - F ST,,11760,,,11760,0700-09,2009-10-01
10AV063712,10 AV,G ST - F ST,,12327,,,12327,0637-12,2012-08-07
10AV048616,10 AV,G ST - F ST,,12930,,,12930,0486-16,2016-10-25
10AV061708,10 AV,K ST - J ST,,3828,,,3828,0617-08,2008-12-04
10AV108911,10 AV,K ST - J ST,,4770,,,4770,1089-11,2011-11-17
10AV005714,10 AV,K ST - J ST,,4362,,,4362,0057-14,2014-02-19
10AV046706,10 AV,MARKET ST - G ST,,8310,,,8310,0467-06,2006-10-10
10AV065409,10 AV,MARKET ST - G ST,,9960,,,9960,0654-09,2009-10-01
10AV063612,10 AV,MARKET ST - G ST,,10750,,,10750,0636-12,2012-08-07
10AV044116,10 AV,MARKET ST - G ST,,9224,,,9224,0441-16,2016-10-25
10AV018305,10 AV,ROBINSON AV - ONEIDA WY,5750,1950,,,7700,0183-05,2005-03-29
10AV018708,10 AV,ROBINSON AV - ONEIDA WY,6570,2320,,,8890,0187-08,2008-03-27
10AV036611,10 AV,ROBINSON AV - ONEIDA WY,6495,2210,,,8705,0366-11,2011-06-07
10AV005814,10 AV,ROBINSON AV - ONEIDA WY,5876,1685,,,7561,0058-14,2014-02-20
10AV006718,10 AV,ROBINSON AV - ONEIDA WY,5900,2011,,,7911,0067-18,2018-03-13
10AV40118,10 AV,UNIVERSITY AV - CA 163 NB ON RAMP ,3168,4681,,,7849,401-18,2018-06-27
10AV40018,10 AV,UNIVERSITY AV - NORTH END ,1544,1949,,,3493,400-18,2018-06-27
11AV048112,11 AV,ASH ST - RUSS BL,30059,,,,30059,0481-12,2012-05-10
11AV042215,11 AV,ASH ST - RUSS BL,28590,,,,28590,0422-15,2015-06-09
11AV054319,11 AV,B ST - A  ,16729,,,,16729,0543-19,2019-12-19
11AV070205,11 AV,B ST - A ST,14490,,,,14490,0702-05,2005-11-15
11AV061808,11 AV,B ST - A ST,14640,,,,14640,0618-08,2008-12-03
11AV109111,11 AV,B ST - A ST,18580,,,,18580,1091-11,2011-11-17
11AV005914,11 AV,B ST - A ST,17622,,,,17622,0059-14,2014-02-19
11AV097815,11 AV,B ST - A ST,16953,,,,16953,0978-15,2015-11-17
11AV065509,11 AV,BROADWAY  - C ST,15270,,,,15270,0655-09,2009-10-01
11AV063812,11 AV,BROADWAY  - C ST,15164,,,,15164,0638-12,2012-08-28
11AV044216,11 AV,BROADWAY  - C ST,16072,,,,16072,0442-16,2016-10-06
11AV088912,11 AV,BROADWAY  - E ST,14023,,,,14023,0889-12,2012-12-06
11AV055419,11 AV,C ST - B  ,19321,,,,19321,0554-19,2019-12-19
11AV070305,11 AV,C ST - B ST,14130,,,,14130,0703-05,2005-11-16
11AV061908,11 AV,C ST - B ST,13480,,,,13480,0619-08,2008-12-04
11AV109211,11 AV,C ST - B ST,21635,,,,21635,1092-11,2011-11-17
11AV006014,11 AV,C ST - B ST,20472,,,,20472,0060-14,2014-02-18
11AV098915,11 AV,C ST - B ST,20116,,,,20116,0989-15,2015-11-18
11AV059107,11 AV,F ST - E ST,10150,,,,10150,0591-07,2008-01-08
11AV001711,11 AV,F ST - E ST,11850,,,,11850,0017-11,2011-02-08
11AV006114,11 AV,F ST - E ST,12767,,,,12767,0061-14,2014-02-19
11AV058506,11 AV,G ST - F ST,3780,,,,3780,0585-06,2006-11-28
11AV059207,11 AV,G ST - F ST,8710,,,,8710,0592-07,2008-01-10
11AV075709,11 AV,G ST - F ST,8890,,,,8890,0757-09,2009-11-18
11AV058210,11 AV,G ST - F ST,10530,,,,10530,0582-10,2010-06-15
11AV082612,11 AV,G ST - F ST,10077,,,,10077,0826-12,2012-10-02
11AV043713,11 AV,G ST - F ST,9285,,,,9285,0437-13,2013-05-16
11AV054916,11 AV,G ST - F ST,10098,,,,10098,0549-16,2016-11-15
11AV070711,11 AV,J ST - K ST,4570,,,,4570,0707-11,2011-09-01
11AV006214,11 AV,J ST - K ST,4562,,,,4562,0062-14,2014-02-19
11AV054419,11 AV,MARKET ST - G  ,10716,,,,10716,0544-19,2019-12-19
11AV070405,11 AV,MARKET ST - G ST,8110,,,,8110,0704-05,2005-11-15
11AV062008,11 AV,MARKET ST - G ST,7370,,,,7370,0620-08,2008-12-02
11AV109011,11 AV,MARKET ST - G ST,8810,,,,8810,1090-11,2011-11-17
11AV006314,11 AV,MARKET ST - G ST,6771,,,,6771,0063-14,2014-02-20
11AV097915,11 AV,MARKET ST - G ST,10486,,,,10486,0979-15,2015-11-19
14ST030616,14 ST,BROADWAY  - C ST,1161,1241,,,2402,0306-16,2016-08-10
14ST030516,14 ST,E ST - BROADWAY ,2251,1813,,,4064,0305-16,2016-08-10
16ST070811,16 ST,B ST - RUSS BL,2445,2420,,,4865,0708-11,2011-08-30
16ST006414,16 ST,B ST - RUSS BL,2727,3365,,,6092,0064-14,2014-02-18
16ST060007,16 ST,BROADWAY  - C ST,3060,3200,,,6260,0600-07,2008-01-10
16ST005411,16 ST,BROADWAY  - C ST,4580,5230,,,9810,0054-11,2011-02-08
16ST006514,16 ST,BROADWAY  - C ST,4072,4354,,,8426,0065-14,2014-02-19
16ST070911,16 ST,C ST - B ST,1685,1585,,,3270,0709-11,2011-08-17
16ST006614,16 ST,C ST - B ST,3378,3993,,,7371,0066-14,2014-02-19
16ST059907,16 ST,COMMERCIAL ST - IMPERIAL AV,2520,1920,,,4440,0599-07,2008-01-16
16ST025609,16 ST,DAHLIA AV - PALM AV,1640,2270,,,3910,0256-09,2009-04-21
16ST029612,16 ST,DAHLIA AV - PALM AV,1750,2133,,,3883,0296-12,2012-04-10
16ST032915,16 ST,DAHLIA AV - PALM AV,1633,1903,,,3536,0329-15,2015-06-02
16ST047606,16 ST,E ST - BROADWAY ,4730,5520,,,10250,0476-06,2006-10-09
16ST064009,16 ST,E ST - BROADWAY ,4470,5275,,,9745,0640-09,2009-10-01
16ST063912,16 ST,E ST - BROADWAY ,5373,4906,,,10279,0639-12,2012-08-28
16ST042716,16 ST,E ST - BROADWAY ,6155,4435,,,10590,0427-16,2016-10-25
16ST025917,16 ST,F ST - E ST,3842,4163,,,8005,0259-17,2017-07-26
16ST053819,16 ST,G ST - F  ,2089,5898,,,7987,0538-19,2019-12-18
16ST071005,16 ST,G ST - F ST,3530,4430,,,7960,0710-05,2005-11-10
16ST062608,16 ST,G ST - F ST,2090,4865,,,6955,0626-08,2008-12-04
16ST109411,16 ST,G ST - F ST,2930,3520,,,6450,1094-11,2011-11-15
16ST006714,16 ST,G ST - F ST,2609,6287,,,8896,0067-14,2014-02-19
16ST097315,16 ST,G ST - F ST,2317,6525,,,8842,0973-15,2015-11-24
16ST071011,16 ST,G ST - MARKET ST,3665,3370,,,7035,0710-11,2011-08-11
16ST006814,16 ST,G ST - MARKET ST,4357,4429,,,8786,0068-14,2014-02-19
16ST101315,16 ST,ISLAND AV - MARKET ST,4598,4079,,,8677,1013-15,2015-10-29
16ST055519,16 ST,J ST - ISLAND  ,3498,3470,,,6968,0555-19,2019-12-17
16ST070505,16 ST,J ST - ISLAND AV,3260,3760,,,7020,0705-05,2005-11-16
16ST062508,16 ST,J ST - ISLAND AV,3600,3880,,,7480,0625-08,2008-12-04
16ST109311,16 ST,J ST - ISLAND AV,3125,2620,,,5745,1093-11,2011-11-15
16ST006914,16 ST,J ST - ISLAND AV,3371,2697,,,6068,0069-14,2014-02-19
16ST099015,16 ST,J ST - ISLAND AV,3340,2962,,,6302,0990-15,2015-11-17
16ST023917,16 ST,PALM  AV - MOBILE HOME PARK ENT ,378,523,,,901,0239-17,2017-05-03
16ST023817,16 ST,PALM  AV - RENT-A-CENTER DY ,1995,2853,,,4848,0238-17,2017-05-03
17ST071111,17 ST,B ST - C ST,,1950,,,1950,0711-11,2011-08-11
17ST007014,17 ST,B ST - C ST,,1973,,,1973,0070-14,2014-02-18
17ST071211,17 ST,BROADWAY  - C ST,,1755,,,1755,0712-11,2011-09-01
17ST007114,17 ST,BROADWAY  - C ST,,1904,,,1904,0071-14,2014-02-18
17ST071311,17 ST,BROADWAY  - E ST,330,340,,,670,0713-11,2011-08-30
17ST007214,17 ST,BROADWAY  - E ST,336,244,,,580,0072-14,2014-02-19
17ST071411,17 ST,E ST - F ST,330,335,,,665,0714-11,2011-08-11
17ST007314,17 ST,E ST - F ST,249,175,,,424,0073-14,2014-02-19
17ST039918,17 ST,G ST - F ST,304,1804,,,2108,0399-18,2018-06-13
17ST060107,17 ST,IMPERIAL AV - SD 005 ,,7060,,,7060,0601-07,2008-01-16
17ST008711,17 ST,IMPERIAL AV - SD 005 ,,2050,,,2050,0087-11,2011-02-23
17ST007414,17 ST,IMPERIAL AV - SD 005 ,,7650,,,7650,0074-14,2014-02-19
17ST025817,17 ST,MARKET ST - G ST,676,3026,,,3702,0258-17,2017-07-27
19(S)ST027619,19 (S)  ST,KEARNY  AV - COMMERCIAL  ST,4588,,,,4588,0276-19,2019-10-08
19ST008811,19 ST,COMMERCIAL ST - IMPERIAL AV,4390,,,,4390,0088-11,2008-01-16
19ST054307,19 ST,COMMERCIAL ST - IMPERIAL AV,3830,,,,3830,0543-07,2008-01-16
19ST072815,19 ST,COMMERCIAL ST - KEARNY AV,4934,,,,4934,0728-15,2015-06-25
19ST071511,19 ST,G ST - MARKET ST,6605,,,,6605,0715-11,2011-08-30
19ST007514,19 ST,G ST - MARKET ST,6773,,,,6773,0075-14,2014-02-19
19ST012719,19 ST,IMPERIAL AV - COMMERCIAL ST,6413,,,,6413,0127-19,2019-06-05
19ST012619,19 ST,IMPERIAL AV - L ST,2579,,,,2579,0126-19,2019-06-05
19ST068905,19 ST,K ST - SD 005 ,11190,,,,11190,0689-05,2005-11-16
19ST098415,19 ST,K ST - SD 005 ,11824,,,,11824,0984-15,2015-11-24
19ST054919,19 ST,K ST - SD 005 R-B  ,2357,,,,2357,0549-19,2019-12-18
25(SB)ST027719,25 (SB)  ST,CORONADO  AV - CAMINITO HIEDRA  ,948,1474,,,2422,0277-19,2019-10-08
25ST071711,25 ST,B ST - C ST,3760,3790,,,7550,0717-11,2011-08-30
25ST007714,25 ST,B ST - C ST,4470,3298,,,7768,0077-14,2014-02-20
25ST055019,25 ST,BROADWAY  - C  ,3631,3712,,,7343,0550-19,2019-12-17
25ST069105,25 ST,BROADWAY  - C ST,5100,5460,,,10560,0691-05,2005-11-16
25ST057708,25 ST,BROADWAY  - C ST,4730,4805,,,9535,0577-08,2008-12-08
25ST109611,25 ST,BROADWAY  - C ST,4760,4675,,,9435,1096-11,2011-11-09
25ST007814,25 ST,BROADWAY  - C ST,4228,4416,,,8644,0078-14,2014-02-19
25ST098515,25 ST,BROADWAY  - C ST,3867,4202,,,8069,0985-15,2015-11-24
25ST102915,25 ST,BROADWAY  - E ST,5577,6015,,,11592,1029-15,2015-10-27
25ST003119,25 ST,BROADWAY  - RUSS BL,1275,1150,,,2425,0031-19,2019-03-27
25ST054507,25 ST,COMMERCIAL ST - IMPERIAL AV,3720,3340,,,7060,0545-07,2008-01-16
25ST008911,25 ST,COMMERCIAL ST - IMPERIAL AV,3310,3685,,,6995,0089-11,2011-02-23
25ST007914,25 ST,COMMERCIAL ST - IMPERIAL AV,3301,2515,,,5816,0079-14,2014-02-20
25ST071611,25 ST,CORONADO AV - CAMINITO HIEDRA ,1665,1725,,,3390,0716-11,2011-08-11
25ST007614,25 ST,CORONADO AV - CAMINITO HIEDRA ,1487,2082,,,3569,0076-14,2014-02-20
25ST41918,25 ST,CORONADO AV - IRIS AV,1984,2029,,,4013,419-18,2018-10-24
25ST042606,25 ST,E ST - BROADWAY ,5570,7090,,,12660,0426-06,2006-10-17
25ST067509,25 ST,E ST - BROADWAY ,5785,6355,,,12140,0675-09,2009-10-15
25ST046216,25 ST,E ST - BROADWAY ,5471,6507,,,11978,0462-16,2016-10-25
25ST048512,25 ST,GROVE AV - IRIS AV,1101,2110,,,3211,0485-12,2012-05-24
25ST045015,25 ST,GROVE AV - IRIS AV,1301,1721,,,3022,0450-15,2015-06-11
25ST123513,25 ST,ISLAND AV - J ST,3256,2962,,,6218,1235-13,2013-12-04
25ST053519,25 ST,K ST - J  ,3720,3168,,,6888,0535-19,2019-12-05
25ST069005,25 ST,K ST - J ST,4960,5110,,,10070,0690-05,2005-11-10
25ST057608,25 ST,K ST - J ST,4230,4420,,,8650,0576-08,2008-12-04
25ST109511,25 ST,K ST - J ST,4635,4515,,,9150,1095-11,2011-11-08
25ST008014,25 ST,K ST - J ST,4110,3296,,,7406,0080-14,2014-02-19
25ST097015,25 ST,K ST - J ST,4062,3535,,,7597,0970-15,2015-11-24
25ST04276,25 ST,MARKET ST - G ST,6920,6130,,,13050,0427-6,2006-10-17
25ST067609,25 ST,MARKET ST - G ST,6615,6030,,,12645,0676-09,2009-10-15
25ST046316,25 ST,MARKET ST - G ST,5797,6566,,,12363,0463-16,2016-10-06
26ST043806,26 ST,B ST - A ST,2640,3160,,,5800,0438-06,2006-10-25
26ST070409,26 ST,B ST - A ST,2660,3180,,,5840,0704-09,2009-10-21
26ST049016,26 ST,B ST - A ST,2955,3333,,,6288,0490-16,2016-10-25
26ST46418,26 ST,F ST - RUSS BL,2361,2403,,,4764,464-18,2018-12-13
26ST014607,26 ST,GOLF COURSE DR - CAMINITO CENTRO ,6660,4990,,,11650,0146-07,2007-03-13
