seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt
SS-023111,95.00,REYNOLDS ST,S WILLIE JAMES JONES AV,S EUCLID (W FTG) AV,800.4916,36,Residential,AC Improved,28817.6976,Good,2737681.272
SS-023112,58.57,REYNOLDS ST,S EUCLID (E FTG) AV,PALIN ST,539,36,Residential,AC Improved,19404,Fair,1136569.896
SS-023113,82.58,RHINE ST,OREO LN,HOFER DR,413.1375,30,Residential,AC Improved,12394.125,Good,1023556.419
SS-023114,91.80,RHOADES CT,RHOADES RD,END,338.3784,30,Residential,AC Improved,10151.352,Good,931894.1136
SS-023115,79.33,RHOADES RD,SEASCAPE DR,GROSS ST,285.814,40,Residential,AC Improved,11432.56,Good,906990.715
SS-023116,76.71,RHOADES RD,GROSS ST,CLYDE AV,267.5836,40,Residential,AC Improved,10703.344,Good,821053.5182
SS-023117,89.42,RHOADES RD,CLYDE AV,RHOADES CT,260.8441,40,Residential,AC Improved,10433.764,Good,932987.1769
SS-023118,89.42,RHOADES RD,RHOADES CT,DISSINGER AV,356.3253,40,Residential,AC Improved,14253.012,Good,1274504.333
SS-023119,61.88,RHOADES RD,DISSINGER AV,GARBER AV,1263.5212,40,Residential,AC Improved,50540.848,Fair,3127467.674
SS-023120,55.86,RHODA DR,MAR AV,END,231.603,30,Residential,AC Improved,6948.09,Fair,388120.3074
SS-023121,84.10,RHODA DR,MIRAMAR AV,MAR AV,467.4074,30,Residential,AC Improved,14022.222,Good,1179268.87
SS-023122,71.45,RHODA DR,CABRILLO AV,MIRAMAR AV,204.834,30,Residential,AC Improved,6145.02,Good,439073.969
SS-023123,84.33,RHODE ISLAND ST,MADISON AV,GOLDEN GATE DR,335.0063,40,Residential,AC Improved,13400.252,Good,1130043.251
SS-023124,76.16,RHODE ISLAND ST,HOFFMAN ST,MADISON AV,323,30,Residential,AC Improved,9690,Good,738009.78
SS-023125,83.39,RHODE ISLAND ST,BEGIN,HOFFMAN ST,537.7189,25,Residential,AC Improved,13442.9725,Good,1120982.591
SS-023126,72.63,RIALTO ST,FAMOSA BL,WEST POINT LOMA BL,578.6201,36,Residential,AC Improved,20830.3236,Good,1512864.742
SS-023127,79.26,RICARDO PL,CALUMET AV,END,352.5961,30,Residential,AC Improved,10577.883,Good,838445.3181
SS-023128,67.92,RICE CT,BEGIN,DARKWOOD RD,155.0387,30,Residential,AC Improved,4651.161,Fair,315925.4598
SS-023129,81.42,RICHARD ST,LA DORNA ST,CATOCTIN DR,316.3559,36,Residential,AC Improved,11388.8124,Good,927277.1056
SS-023130,82.47,RICHARD ST,LENORE DR,67TH ST,502.0249,36,Residential,AC Improved,18072.8964,Good,1490435.62
SS-023131,78.42,RICHARD ST,67TH ST,JUDSON WY,308.026,36,Residential,AC Improved,11088.936,Good,869550.0054
SS-023132,82.74,RICHARD ST,GARY ST,LA DORNA ST,274.284,36,Residential,AC Improved,9874.224,Good,817032.7907
SS-023133,58.68,RICHARD ST,BOCAW PL,69TH ST,468.2735,30,Residential,AC Improved,14048.205,Fair,824320.573
SS-023134,92.80,RICHETH RD,S VALENCIA PY,FLIPPER DR,561.9345,36,Residential,AC Improved,20229.642,Good,1877310.778
SS-023135,86.06,RICHLAND ST,NORTH JUDSON ST,GENESEE AV,203.0886,36,Residential,AC Improved,7311.1896,Good,629171.7322
SS-023137,82.84,RICHMOND ST,CLEVELAND AV,WASHINGTON ST,754.2638,52,Collector,AC Improved,39221.7176,Good,3249127.086
SS-023138,83.47,RICHMOND ST,UNIVERSITY AV,CLEVELAND AV,386.0052,52,Collector,AC Improved,20072.2704,Good,1675472.555
SS-023139,86.50,RICHMOND ST,ESSEX ST,UNIVERSITY AV,383.0119,52,Collector,AC Improved,19916.6188,Good,1722827.359
SS-023140,85.10,RICHMOND ST,ROBINSON AV,ESSEX ST,378.0055,52,Collector,AC Improved,19656.286,Good,1672828.564
SS-023141,85.19,RICHMOND ST,PENNSYLVANIA AV,ROBINSON AV,380.0132,52,Collector,AC Improved,19760.6864,Good,1683373.353
SS-023142,83.24,RICHMOND ST,CYPRESS AV,PENNSYLVANIA AV,365.0115,52,Collector,AC Improved,18980.598,Good,1580020.9
SS-023143,89.00,RICHMOND ST,BROOKES AV,CYPRESS AV,373.9115,40,Collector,AC Improved,14956.46,Good,1331154.853
SS-023144,78.92,RICHMOND ST,MYRTLE AV,BROOKES AV,397.0937,40,Collector,AC Improved,15883.748,Good,1253481.857
SS-023145,84.07,RICHMOND ST,UPAS ST,MYRTLE AV,407.0024,40,Collector,AC Improved,16280.096,Good,1368700.231
SS-023146,83.98,RICHMOND ST,SR-163 NB OFF RA,UPAS ST,1832.3488,37,Collector,AC Improved,67796.9056,Good,5693855.32
SS-023147,86.00,RICKENBACKER AV,CHANUTE ST,BYRD ST,209.0597,30,Residential,AC Improved,6271.791,Good,539374.026
SS-023148,63.77,RICKERT RD,HILLERY DR,MIRA MESA BL,1540.2729,40,Residential,AC Improved,61610.916,Fair,3929174.557
SS-023149,69.60,RICO CT,BURTON ST,END,172.0261,23,Residential,AC Improved,3956.6003,Fair,275379.3809
SS-023150,60.57,RIDEABOUT CT,BEGIN,RIDEABOUT LN,185.0246,30,Residential,AC Improved,5550.738,Fair,336208.2007
SS-023151,66.10,RIDEABOUT LN,SARSAPARILLA ST,SPINDLETOP RD,463.9477,36,Residential,AC Improved,16702.1172,Fair,1104009.947
SS-023152,64.28,RIDEABOUT LN,RIDEABOUT CT,SARSAPARILLA ST,360.8601,36,Residential,AC Improved,12990.9636,Fair,835007.1764
SS-023153,69.10,RIDEABOUT LN,BRICKELLIA ST,RIDEABOUT CT,247.099,36,Residential,AC Improved,8895.564,Fair,614665.6813
SS-023154,90.23,RIDGE MANOR AV,CAM CORTO,CAM LARGO,181.8929,36,Residential,AC Improved,6548.1444,Good,590825.9729
SS-023155,88.27,RIDGE MANOR AV,CAM DEL RINCON,CAM CORTO,313.0368,36,Residential,AC Improved,11269.3248,Good,994720.7614
SS-023156,42.05,RIDGE MANOR AV,CALLE EMPINADA,CAM DEL RINCON,188.3993,36,Residential,PCC Jointed Concrete,6782.3748,Fair,285171.7308
SS-023157,39.28,RIDGE MANOR AV,CAM RICO,CALLE EMPINADA,158.5325,36,Residential,PCC Jointed Concrete,5707.17,Poor,224200.4663
SS-023158,61.30,RIDGE MANOR AV,DEL PASO AV,CAM RICO,376.5753,36,Residential,PCC Jointed Concrete,13556.7108,Fair,831053.4855
SS-023159,89.27,RIDGE MANOR AV,WANDERMERE DR,DEL PASO AV,831.1786,36,Residential,AC Improved,29922.4296,Good,2671115.446
SS-023160,72.47,RIDGE MANOR AV,CYPRESS POINT RD,WANDERMERE DR,699.0724,36,Residential,AC Improved,25166.6064,Good,1823823.966
SS-023161,93.00,RIDGE MANOR AV,MADRA AV,CYPRESS POINT RD,546.4033,36,Residential,AC Improved,19670.5188,Good,1829358.248
SS-023162,75.87,RIDGE ROUTE RD,LAURELRIDGE RD,HIGH WINDS WY,353.0173,36,Residential,AC Improved,12708.6228,Good,964254.0463
SS-023163,71.48,RIDGE ROUTE RD,LOFTY VIEW PT,LAURELRIDGE RD,197.911,30,Residential,AC Improved,5937.33,Good,424400.3484
SS-023164,73.78,RIDGE VIEW DR,LAURINDA PL,FAIRMOUNT AV,205.8202,40,Collector,AC Improved,8232.808,Good,607416.5742
SS-023165,77.80,RIDGE VIEW DR,JOCELYN ST,LAURINDA PL,403.3829,36,Residential,AC Improved,14521.7844,Good,1129794.826
SS-023166,77.74,RIDGE VIEW DR,ELM ST,JOCELYN ST,651.2525,36,Residential,AC Improved,23445.09,Good,1822668.187
SS-023167,82.55,RIDGE VIEW DR,BEGIN,ELM ST,446.8602,36,Residential,AC Improved,16086.9672,Good,1328011.316
SS-023168,46.96,RIDGECREST DR,LEDGEWOOD PL,BROOKHAVEN RD,1058.3569,36,Residential,AC Improved,38100.8484,Fair,1789368.244
SS-023169,69.02,RIDGEFIELD PL,DARKWOOD RD,END,470.4634,30,Residential,AC Improved,14113.902,Fair,974141.516
SS-023170,59.91,RIDGEHAVEN CT,VIEWRIDGE AV,END,559.3307,50,Residential,AC Improved,27966.535,Fair,1675475.112
SS-023171,57.04,RIDGEHAVEN CT,RUFFIN RD,VIEWRIDGE AV,847.7682,50,Residential,AC Improved,42388.41,Fair,2417665.353
SS-023172,63.80,RIDGEMOOR DR,CRYSTALAIRE DR,END,93.3577,36,Residential,AC Improved,3360.8772,Fair,214437.4089
SS-023173,65.79,RIDGEMOOR DR,GLENLEA LN,CRYSTALAIRE DR,666.1979,36,Residential,AC Improved,23983.1244,Fair,1577801.788
SS-023174,73.59,RIDGEMOOR DR,OVERLAKE AV,GLENLEA LN,1256.6954,36,Residential,AC Improved,45241.0344,Good,3329106.757
SS-023175,58.62,RIDGEWATER LN,CROSSCREEK TR,ALDERBROOK DR,574.664,24,Residential,AC Improved,13791.936,Fair,808510.8722
SS-023176,67.27,RIDGEWATER LN,BEGIN,CROSSCREEK TR,258.8743,24,Residential,AC Improved,6212.9832,Fair,417934.9539
SS-023177,49.48,RIDGEWAY DR,MARLBOROUGH DR,EAST PALISADES RD,312.6181,32,Residential,AC Improved,10003.7792,Fair,494986.9948
SS-023178,65.45,RIDGEWAY DR,CANTERBURY DR,MARLBOROUGH DR,331.8433,30,Residential,AC Improved,9955.299,Fair,651554.409
SS-023180,43.39,RIDGEWAY DR,EAST PALISADES RD,END,972.5806,32,Residential,AC Improved,31122.5792,Fair,1350284.221
SS-023181,87.07,RIDGEWOOD DR,ORISKANY RD,MUNDA RD,907.5573,36,Residential,AC Improved,32672.0628,Good,2844691.164
SS-023182,86.53,RIDGEWOOD DR,BATAAN CR,ALTAMONT DR,941.0887,36,Residential,AC Improved,33879.1932,Good,2931498.829
SS-023183,90.08,RIDGEWOOD DR,MUNDA RD,BATAAN CR,1806.9513,36,Residential,AC Improved,65050.2468,Good,5859466.031
SS-023184,82.76,RIDING RIDGE RD,BRUBAKER CT,END,438.4974,36,Residential,AC Improved,15785.9064,Good,1306378.47
SS-023185,74.68,RIDING RIDGE RD,ASHLEY FALLS DR,BRUBAKER CT,260.1259,36,Residential,AC Improved,9364.5324,Good,699343.2796
SS-023186,79.71,RIDING RIDGE RD,ALMONDWOOD WY,ASHLEY FALLS DR,857.9552,36,Residential,AC Improved,30886.3872,Good,2461830.378
SS-023187,54.58,RIDLEY RD,HIKER HILL RD,WHELLOCK WY,266.1988,40,Residential,AC Improved,10647.952,Fair,581165.2202
SS-023188,61.64,RIDLEY RD,HIGH PARK LN,HIKER HILL RD,739.5822,36,Residential,AC Improved,26624.9592,Fair,1641268.985
SS-023189,73.50,RIENZI PL,BEGIN,DEVEREUX RD,524.41,27,Residential,AC Improved,14159.07,Good,1040748.281
SS-023190,36.55,RIESLING CT,RIESLING DR,END,300.2266,30,Residential,AC Improved,9006.798,Poor,329198.4669
SS-023191,54.24,RIESLING DR,CHARDONNAY ST,SPRING CANYON RD,202.1411,40,Prime,AC Improved,8085.644,Fair,438549.1593
SS-023192,38.66,RIESLING DR,CHARBONO ST,LOIRE AV,332.7767,40,Prime,AC Improved,13311.068,Poor,514605.8889
SS-023193,52.62,RIESLING DR,RIESLING CT,CHARBONO ST,157.9574,40,Prime,AC Improved,6318.296,Fair,332494.0087
SS-023194,55.03,RIESLING DR,LOIRE AV,RIESLING CT,815.9607,40,Prime,AC Improved,32638.428,Fair,1795962.139
SS-023195,48.58,RIESLING DR,SEMILLON BL,LOIRE AV,163.2388,40,Prime,AC Improved,6529.552,Fair,317179.518
SS-023196,40.81,RIESLING DR,LOIRE AV,CHARDONNAY ST,824.2368,40,Prime,AC Improved,32969.472,Fair,1345550.091
SS-023197,27.33,RIFE WY,BOOMER CT,GUNNER AV,237.9849,34,Residential,AC Improved,8091.4866,Poor,221140.3288
SS-023198,11.06,RIFE WY,GUNNER AV,SPARREN AV,254.2761,34,Residential,AC Improved,8645.3874,Poor,95617.98464
SS-023199,34.01,RIFE WY,DAX CT,BOOMER CT,264.7657,34,Residential,AC Improved,9002.0338,Poor,306159.1695
SS-023200,89.60,RIFE WY,THUNDERHEAD ST,DAX CT,551.3809,34,Residential,AC Improved,18746.9506,Good,1679726.774
SS-023201,56.44,RIFLE WY,TRAIL DUST AV,ROUNDUP AV,264.8492,36,Residential,AC Improved,9534.5712,Fair,538131.1985
SS-023202,69.66,RIGEL ST,ACACIA ST,MAIN ST,1542.0418,40,Prime,AC Improved,61681.672,Fair,4296498.545
SS-023204,82.00,RILEY ST,GOSHEN ST,HUENEME ST,503.6107,24,Residential,PCC Jointed Concrete,12086.6568,Good,991105.8576
SS-023205,90.16,RILEY ST,FRESNO ST,GOSHEN ST,188.6928,40,Residential,AC Improved,7547.712,Good,680531.9048
SS-023206,60.36,RILEY ST,EUREKA ST,FRESNO ST,256.8465,40,Residential,PCC Jointed Concrete,10273.86,Fair,620130.1896
SS-023207,70.45,RILEY ST,COLUSA ST,EUREKA ST,499.8809,40,Residential,AC Improved,19995.236,Good,1408664.376
SS-023208,73.95,RILEY ST,BENICIA ST,COLUSA ST,460.8385,40,Residential,AC Improved,18433.54,Good,1363197.15
SS-023209,88.92,RILEY ST,AZUSA ST,BENICIA ST,463.7422,40,Residential,AC Improved,18549.688,Good,1649438.257
SS-023210,74.71,RILEY ST,NAPA ST,MOLLIE ST,683.8145,29,Residential,AC Improved,19830.6205,Good,1481624.98
SS-023216,95.99,RILEY ST,JEFFERSON ST,END,157,40,Residential,PCC Jointed Concrete,6280,Good,602817.2
SS-023217,56.35,RILEY ST,MOORE ST,JEFFERSON ST,350.4868,49,Residential,PCC Jointed Concrete,17173.8532,Fair,967712.2801
SS-023218,58.10,RILEY ST,KURTZ ST,CAM DEL RIO WEST,365,40,Residential,AC Improved,14600,Fair,848260
SS-023219,85.24,RILEY ST,CAUBY ST,MIDWAY DR,421.8069,42,Residential,AC Improved,17715.8898,Good,1510031.583
SS-023220,91.92,RIMBEY AV,SATURN BL,GREEN BAY ST,1325.2387,40,Residential,AC Improved,53009.548,Good,4872637.652
SS-023221,76.30,RIMGATE CT,NEWMONT DR,END,322.472,32,Residential,AC Improved,10319.104,Good,787347.6352
SS-023222,67.00,RIMPARK LN,RIMPARK WY,APPLE TREE DR,239.3276,24,Residential,AC Improved,5743.8624,Fair,384838.7808
SS-023223,65.00,RIMPARK LN,PARK CREST LN,RIMPARK WY,240.4926,24,Residential,AC Improved,5771.8224,Fair,375168.456
SS-023224,62.66,RIMPARK WY,ANTIGUA BL,RIMPARK LN,129.6342,32,Residential,AC Improved,4148.2944,Fair,259915.5339
SS-023225,85.48,RIMPARK WY,BEGIN,QUEMADO CT,169.4992,22,Residential,AC Improved,3728.9824,Good,318738.4996
SS-023226,84.49,RIMPARK WY,QUEMADO CT,ANTIGUA BL,524.9481,22,Residential,AC Improved,11548.8582,Good,975786.127
SS-023227,80.57,RIMRIDGE LN,WALZ CT,END,230.1067,32,Residential,AC Improved,7363.4144,Good,593240.8446
SS-023228,77.19,RIMRIDGE LN,LORIRAE PL,WALZ CT,283.1428,32,Residential,AC Improved,9060.5696,Good,699421.6097
SS-023229,88.96,RIMRIDGE LN,RUSK CV,LORIRAE PL,392.0794,32,Residential,AC Improved,12546.5408,Good,1116090.083
SS-023230,86.41,RIMRIDGE LN,AVNDA DEL GATO,RUSK CV,292.3448,32,Residential,AC Improved,9355.0336,Good,808387.1634
SS-023231,90.63,RIMRIDGE LN,RIVER RIM RD,AVNDA DEL GATO,302.395,40,Residential,AC Improved,12095.8,Good,1096266.546
SS-023232,28.04,RIMSTONE LN,CLOUDCREST DR,END,183.7196,32,Residential,AC Improved,5879.0272,Poor,164847.9227
SS-023233,40.30,RIMSTONE LN,BEGIN,CLOUDCREST DR,376.5737,32,Residential,AC Improved,12050.3584,Fair,485677.645
SS-023234,68.77,RIMVIEW WY,LEMONWOOD LN,ANTIGUA BL,306.7073,24,Residential,AC Improved,7360.9752,Fair,506199.5426
SS-023235,91.53,RINCON ST,EWING ST,TIPTON ST,583.2579,36,Residential,AC Improved,20997.2844,Good,1921965.43
SS-023236,89.30,RINCON ST,EWING ST,EWING ST,573.6913,36,Residential,AC Improved,20652.8868,Good,1844344.097
SS-023237,98.00,RINGDOVE CT,BEGIN,SPRUCE RUN DR,160.0446,30,Residential,AC Improved,4801.338,Good,470531.124
SS-023238,62.71,RINGWOOD DR,SHOREWOOD DR,BLACK OAK RD,903.7552,36,Residential,AC Improved,32535.1872,Fair,2040216.519
SS-023239,61.93,RIO BONITO WY,RIO SAN DIEGO DR,FRIARS RD,649.0679,64,Major,AC Improved,41540.3456,Fair,2572510.522
SS-023241,94.00,RIO LINDO DR,SKYLINE DR,ARROYO SECO DR,185.1006,40,Residential,AC Improved,7404.024,Good,695978.256
SS-023242,91.78,RIO PLATO CT,ARROYO SECO DR,END,358.9302,30,Residential,AC Improved,10767.906,Good,988235.3411
SS-023243,55.36,RIO SAN DIEGO DR,QUALCOMM WY,RIO BONITO WY,1118.0472,78,Residential,AC Improved,87207.6816,Fair,4827468.423
SS-023245,88.04,RIO SAN DIEGO DR,CAM DEL ESTE,QUALCOMM WY,1360.5673,82,Collector,AC Improved,111566.5186,Good,9822539.431
SS-023246,89.14,RIO SAN DIEGO DR,GILL VILLAGE WY,CAM DEL ESTE,426.6985,82,Collector,AC Improved,34989.277,Good,3118804.195
SS-023247,72.87,RIO SAN DIEGO DR,RIVER RUN DR,FENTON PY,1177.9629,32,Major,AC Improved,37694.8128,Good,2746896.398
SS-023248,56.50,RIO SAN DIEGO DR,RIO BONITO WY,RIVER RUN DR,1791.4146,78,Major,AC Improved,139730.3388,Fair,7895323.064
SS-023249,76.95,RIOS AV,CITY BOUNDARY,END,755,30,Residential,AC Improved,22650,Good,1742917.5
SS-023250,63.05,RIOS RD,CRESTA DR,ANTONIO DR,543.6637,40,Residential,AC Improved,21746.548,Fair,1371119.851
SS-023251,69.95,RIOS RD,POMERADO RD,CRESTA DR,227.0352,40,Residential,AC Improved,9081.408,Fair,635226.3268
SS-023252,68.70,RIOS RD,ALONDRA DR,CITY BOUNDARY,551.0333,40,Residential,AC Improved,22041.332,Fair,1514151.343
SS-023253,64.91,RIOS RD,DIAZ DR,POMERADO RD,391.496,40,Residential,AC Improved,15659.84,Fair,1016480.214
SS-023254,56.82,RIOS RD,ROCA DR,DIAZ DR,309.9824,40,Residential,AC Improved,12399.296,Fair,704527.9987
SS-023255,44.91,RIOS RD,ORILLA DR,ROCA DR,459.2966,40,Residential,AC Improved,18371.864,Fair,825080.4122
SS-023256,41.56,RIOS RD,BERNARDO OAKS DR,ORILLA DR,360.1805,40,Residential,AC Improved,14407.22,Fair,598735.2488
SS-023257,59.64,RIOS RD,JUAREZ DR,BERNARDO OAKS DR,248.0414,40,Residential,AC Improved,9921.656,Fair,591767.2505
SS-023258,59.05,RIOS RD,SAN TOMAS DR,JUAREZ DR,447.2708,40,Residential,AC Improved,17890.832,Fair,1056417.848
SS-023259,66.83,RIOS RD,CALLADO RD,SAN TOMAS DR,442.3988,40,Residential,AC Improved,17695.952,Fair,1182549.688
SS-023260,67.35,RIOS RD,ANTONIO DR,ALONDRA DR,244.9519,40,Residential,AC Improved,9798.076,Fair,659900.4186
SS-023261,56.14,RISA CR,BEGIN,PALLON WY,113.0047,30,Local,AC Improved,3390.141,Fair,190322.5157
SS-023262,87.00,RISA CT,BEGIN,PALLON WY,370.6133,30,Local,AC Improved,11118.399,Good,967300.713
SS-023263,81.18,RISING GLEN WY,HAYWARD WY,END,482.1526,30,Residential,AC Improved,14464.578,Good,1174292.3
SS-023264,86.00,RISUENO CT,BEGIN,MADRESELVA WY,200.9926,30,Residential,AC Improved,6029.778,Good,518560.908
SS-023265,58.69,RITCHEY ST,MADRONE AV,WOODMAN ST,896.0521,24,Residential,AC Improved,21505.2504,Fair,1262100.135
SS-023266,60.46,RITCHEY ST,MEZIN WY,MADRONE AV,295.1184,36,Residential,PCC Jointed Concrete,10624.2624,Fair,642342.9047
SS-023267,60.75,RITCHEY ST,MEZIN WY,MEZIN WY,276.0074,36,Residential,PCC Jointed Concrete,9936.2664,Fair,603648.0563
SS-023268,43.69,RITCHEY ST,BENSON AV,MEZIN WY,912.4406,36,Residential,AC Unimproved,32847.8616,Fair,1435123.073
SS-023269,58.43,RITIDIAN WY,FAIRLIE RD,BERNARDO CENTER DR,262.1908,20,Residential,AC Improved,5243.816,Fair,306396.1689
SS-023270,29.55,RITTER CT,BEGIN,RED ROCK DR,191.588,30,Residential,AC Improved,5747.64,Poor,169842.762
SS-023272,90.28,RITVA PL,ALSACIA ST,END,619.8505,40,Residential,AC Improved,24794.02,Good,2238304.95
SS-023273,87.84,RIVER RIM RD,DELL RIM CT,NORCANYON WY,319.1201,36,Residential,AC Improved,11488.3236,Good,1009134.345
SS-023274,83.74,RIVER RIM RD,WINANS CV,DELL RIM CT,286.2015,36,Residential,AC Improved,10303.254,Good,862815.0965
SS-023275,77.64,RIVER RIM RD,MEYNCKE WY,WINANS CV,476.2684,36,Residential,AC Improved,17145.6624,Good,1331189.229
SS-023276,84.52,RIVER RIM RD,RIMRIDGE LN,MEYNCKE WY,568.3326,40,Residential,AC Improved,22733.304,Good,1921327.921
SS-023277,68.42,RIVER RUN DR,RIO SAN DIEGO DR,FRIARS RD,865.1491,40,Prime,AC Improved,34605.964,Fair,2367601.633
SS-023278,76.08,RIVERDALE ST,FRIARS RD,ZION AV,910.8931,50,Collector,AC Improved,45544.655,Good,3465128.442
SS-023279,78.02,RIVERDALE ST,RAINIER AV,FRIARS RD,250.0178,50,Prime,AC Improved,12500.89,Good,975319.4378
SS-023280,49.00,RIVERDALE ST,SHERIDAN LN,GLACIER AV,188.3915,50,Prime,AC Improved,9419.575,Fair,461559.175
SS-023281,53.67,RIVERDALE ST,VANDEVER AV,SHERIDAN LN,196.3575,50,Prime,AC Improved,9817.875,Fair,526925.3513
SS-023282,82.29,RIVERDALE ST,GLACIER AV,RAINIER AV,384.409,50,Prime,AC Improved,19220.45,Good,1581727.712
SS-023283,73.18,RIVERHEAD CT,BEGIN,RIVERHEAD DR,397.3535,30,Residential,AC Improved,11920.605,Good,872397.5563
SS-023284,68.94,RIVERHEAD DR,RIVERHEAD CT,BRANFORD RD,292.2098,40,Residential,AC Improved,11688.392,Fair,805797.7445
SS-023285,65.17,RIVERHEAD DR,BRANFORD RD,RIVERHEAD CT,635.559,40,Residential,AC Improved,25422.36,Fair,1656673.512
SS-023286,62.37,RIVERHEAD DR,BASSMORE DR,BRANFORD RD,292.3231,40,Residential,AC Improved,11692.924,Fair,729311.0557
SS-023287,71.00,RIVERTON PL,BEGIN,NORCROFT RD,219.9971,30,Residential,AC Improved,6599.913,Good,468593.823
SS-023288,81.77,RIVIERA DR,FORTUNA AV,PACIFIC BEACH DR,609.0075,38,Prime,AC Improved,23142.285,Good,1892344.644
SS-023289,92.87,RIVIERA DR,GRAHAM ST,FORTUNA AV,449.9076,38,Prime,AC Improved,17096.4888,Good,1587716.722
SS-023290,89.62,RIVIERA DR,ROOSEVELT AV,GRAHAM ST,223.8863,38,Prime,AC Improved,8507.6794,Good,762492.2585
SS-023291,93.11,RIVIERA DR,LA PLAYA AV,ROOSEVELT AV,673.7655,38,Prime,AC Improved,25603.089,Good,2383954.823
SS-023292,91.07,RIVIERA DR,MOORLAND DR,LA PLAYA AV,750.5831,38,Prime,AC Improved,28522.1578,Good,2597569.955
SS-023293,87.30,RIVIERA DR,LA MANCHA DR,MOORLAND DR,715.3331,30,Prime,AC Improved,21459.993,Good,1873371.549
SS-023294,75.53,RIVIERA DR,LA CIMA DR,LA MANCHA DR,707.3434,30,Prime,AC Improved,21220.302,Good,1602684.529
SS-023295,70.76,RIVIERA DR,EDGE CLIFF DR,LA CIMA DR,663.2293,30,Prime,AC Improved,19896.879,Good,1407903.158
SS-023296,67.40,RIVIERA DR,CROWN POINT DR,EDGE CLIFF DR,686.7061,30,Prime,AC Improved,20601.183,Fair,1388560.937
SS-023297,71.67,ROAN RD,SALVIA WY,ROAN WY,778.2691,32,Residential,AC Improved,24904.6112,Good,1784813.866
SS-023298,70.28,ROAN RD,ROAN WY,END,392.4181,32,Residential,AC Improved,12557.3792,Good,882582.8397
SS-023299,66.04,ROAN WY,GOLDFISH WY,ROAN RD,283.6928,32,Residential,AC Improved,9078.1696,Fair,599522.3204
SS-023300,71.71,ROANOKE ST,CALLE AGUADULCE,CALLE TRES LOMAS,302.9883,36,Residential,AC Improved,10907.5788,Good,782182.4757
SS-023301,69.90,ROANOKE ST,WINCHESTER ST,CALLE AGUADULCE,306,36,Residential,AC Improved,11016,Fair,770018.4
SS-023302,74.86,ROANOKE ST,SEA BREEZE DR,CALLE GAVIOTA,487.954,30,Residential,AC Improved,14638.62,Good,1095788.539
SS-023303,75.61,ROANOKE ST,REO DR,SEA BREEZE DR,541.7871,36,Residential,AC Improved,19504.3356,Good,1474644.797
SS-023304,44.03,ROANOKE ST,MORNINGSIDE ST,REO DR,336.655,36,Local,AC Improved,12119.58,Fair,533625.1074
SS-023305,84.49,ROANOKE ST,DEAUVILLE ST,MORNINGSIDE ST,841.5436,36,Residential,AC Improved,30295.5696,Good,2559733.267
SS-023306,83.95,ROANOKE ST,HOPKINS ST,DEAUVILLE ST,337.5838,36,Residential,AC Improved,12153.0168,Good,1020270.066
SS-023307,84.59,ROANOKE ST,RACHAEL AV,HOPKINS ST,667.9284,36,Residential,AC Improved,24045.4224,Good,2034098.463
SS-023308,63.91,ROBB ROY PL,TEBO CT,CHURRITUCK DR,981.797,36,Residential,AC Improved,35344.692,Fair,2258949.955
SS-023309,98.00,ROBBINS CT,ROBBINS ST,END,151.0033,30,Residential,AC Improved,4530.099,Good,443949.702
SS-023310,79.45,ROBBINS ST,BEGIN,LIPMANN ST,819.0055,40,Residential,AC Improved,32760.22,Good,2602733.959
SS-023311,81.78,ROBBINS ST,LIPMANN ST,WELLER ST,271.2991,40,Residential,AC Improved,10851.964,Good,887430.2081
SS-023312,86.61,ROBBINS ST,WELLER ST,ROBBINS WY,693.5527,40,Residential,AC Improved,27742.108,Good,2402688.49
SS-023313,83.54,ROBBINS ST,ROBBINS CT,GULLSTRAND ST,173.7069,40,Residential,AC Improved,6948.276,Good,580458.977
SS-023314,87.39,ROBBINS ST,ROBBINS WY,ROBBINS CT,1402.9772,40,Residential,AC Improved,56119.088,Good,4904471.577
SS-023315,89.20,ROBBINS WY,BEGIN,ROBBINS ST,380.6546,30,Residential,AC Improved,11419.638,Good,1018631.71
SS-023316,79.20,ROBERTS DR,BEGIN,CALLE SERENA,397.0133,30,Residential,AC Improved,11910.399,Good,943303.6008
SS-023317,85.72,ROBIN HOOD LN,GLENBROOK WY,CLIFFRIDGE AV,908.8743,30,Residential,AC Improved,27266.229,Good,2337370.215
SS-023318,78.94,ROBIN HOOD LN,BEGIN,GLENBROOK WY,459.2383,30,Residential,AC Improved,13777.149,Good,1087568.142
